id,price
0,1249.0869140625
1,6521.6396484375
2,1673.3092041015625
3,3788.9248046875
4,1774.4410400390625
5,10145.3564453125
6,741.160888671875
7,847.8837280273438
8,638.04248046875
9,14457.705078125
10,455.7853393554688
11,975.2059936523438
12,1171.6611328125
13,1674.2352294921875
14,1518.956787109375
15,3224.817138671875
16,1313.3958740234375
17,1069.05908203125
18,2803.1748046875
19,1729.879150390625
20,5286.57861328125
21,6678.630859375
22,3149.799560546875
23,14351.3056640625
24,716.8132934570312
25,5001.4013671875
26,1326.526611328125
27,9382.0400390625
28,499.6146545410156
29,822.02490234375
30,6657.99072265625
31,699.067138671875
32,563.257568359375
33,861.0812377929688
34,1806.382080078125
35,15626.1787109375
36,923.7420654296876
37,527.3698120117189
38,891.295166015625
39,1674.9224853515625
40,3639.7275390625
41,5933.32763671875
42,6194.45556640625
43,2509.2294921875
44,7962.51025390625
45,5653.41015625
46,5581.57666015625
47,2471.109375
48,2945.78857421875
49,4277.86962890625
50,710.1796264648438
51,4917.52099609375
52,811.8904418945312
53,10330.7490234375
54,735.528564453125
55,7520.97265625
56,441.84417724609375
57,589.1639404296875
58,846.64794921875
59,2412.6240234375
60,863.9313354492188
61,1037.2218017578123
62,479.5926513671875
63,4931.4423828125
64,3466.524658203125
65,837.0452880859375
66,529.0548706054689
67,847.6719360351562
68,713.0466918945312
69,627.13818359375
70,1879.0877685546875
71,10882.576171875
72,715.2451171875
73,1550.5892333984375
74,3625.239501953125
75,1656.73193359375
76,814.992919921875
77,10096.0703125
78,2571.36865234375
79,2322.304443359375
80,1050.8997802734377
81,2980.359130859375
82,8685.28515625
83,691.3954467773438
84,764.9434204101562
85,994.3536376953124
86,2202.962890625
87,1162.4149169921875
88,2570.179931640625
89,6353.9892578125
90,1339.7864990234375
91,1716.79248046875
92,811.9262084960938
93,5524.3193359375
94,1192.082763671875
95,445.8766784667969
96,738.150634765625
97,10328.8876953125
98,645.76025390625
99,5943.58544921875
100,6203.8837890625
101,9521.2373046875
102,4673.5419921875
103,15127.0283203125
104,13716.849609375
105,577.9818725585938
106,536.3096313476561
107,603.2335815429688
108,4823.26220703125
109,1988.893798828125
110,4116.71044921875
111,5944.3154296875
112,3972.132568359375
113,804.7689208984375
114,7903.091796875
115,1756.9063720703125
116,1459.0579833984375
117,1032.97802734375
118,1247.4158935546875
