id,price
0,1292.60498046875
1,6604.55517578125
2,1679.0047607421875
3,3968.555908203125
4,1784.2344970703125
5,10131.8017578125
6,742.168212890625
7,851.9998779296875
8,644.7322998046875
9,13941.72265625
10,453.6014709472656
11,1003.071533203125
12,1194.704345703125
13,1661.80908203125
14,1535.031982421875
15,3206.75439453125
16,1334.5960693359375
17,1081.0428466796877
18,2758.66748046875
19,1745.3009033203125
20,5058.95849609375
21,6767.076171875
22,3228.302490234375
23,14879.8330078125
24,717.2384033203125
25,4988.24169921875
26,1338.660400390625
27,8975.0888671875
28,518.7904663085939
29,840.8697509765625
30,6574.00537109375
31,714.0628662109375
32,560.32421875
33,876.438232421875
34,1819.23974609375
35,14920.7041015625
36,1004.2682495117188
37,528.1195068359375
38,905.0739135742188
39,1736.48193359375
40,3596.202392578125
41,6095.55224609375
42,6245.55224609375
43,2545.071044921875
44,8031.556640625
45,5943.541015625
46,5776.138671875
47,2465.683349609375
48,2874.147216796875
49,4227.9228515625
50,714.5322875976562
51,4983.11083984375
52,809.6345825195312
53,10633.64453125
54,726.456298828125
55,7639.8515625
56,439.4118347167969
57,570.431396484375
58,851.7931518554688
59,2417.171630859375
60,874.6834716796875
61,1059.304443359375
62,500.1172180175781
63,4888.01806640625
64,3373.258544921875
65,826.4267578125
66,518.0242919921875
67,858.6986083984375
68,709.9155883789062
69,633.2431030273438
70,1905.46240234375
71,10923.4462890625
72,746.5547485351562
73,1527.663330078125
74,3650.589599609375
75,1666.2640380859375
76,811.6646728515625
77,10067.513671875
78,2597.693115234375
79,2394.8994140625
80,1087.5281982421877
81,3001.13134765625
82,9080.849609375
83,706.13671875
84,766.7352294921875
85,1005.6431274414062
86,2180.474365234375
87,1190.2142333984375
88,2614.323974609375
89,6367.72705078125
90,1332.7259521484375
91,1675.9012451171875
92,769.9143676757812
93,5491.62646484375
94,1181.2711181640625
95,431.4839782714844
96,745.4931640625
97,10523.3408203125
98,653.8988037109375
99,5987.93701171875
100,6090.7138671875
101,9625.9609375
102,4707.70458984375
103,15720.11328125
104,13594.7998046875
105,526.1535034179689
106,553.130859375
107,568.9596557617188
108,4842.8857421875
109,2025.0888671875
110,4104.3740234375
111,5912.16015625
112,3842.93896484375
113,822.087158203125
114,7835.0166015625
115,1782.320068359375
116,1463.0032958984375
117,1027.273193359375
118,1267.6934814453125
119,1979.5859375
120,1817.66064453125
121,2008.1781005859373
122,13808.5703125
123,11389.318359375
124,8441.3701171875
125,959.4089965820312
126,676.5838012695312
127,996.6907958984376
128,3286.97509765625
129,755.6798095703125
130,4231.06787109375
131,2485.9169921875
132,10389.1943359375
133,742.683837890625
134,2345.142578125
135,813.2665405273438
136,8095.203125
137,15485.9111328125
138,1167.575927734375
139,4446.4658203125
140,2271.74267578125
141,4080.81689453125
142,1744.0863037109375
143,11152.0732421875
144,3503.38232421875
145,1306.5118408203125
146,927.9086303710938
147,1899.9573974609373
148,2065.4765625
149,1953.884521484375
150,5921.0498046875
151,4348.2314453125
152,2700.830322265625
153,1287.916748046875
154,1088.38232421875
155,726.7867431640625
156,1740.5584716796875
157,1720.675537109375
158,1063.9871826171877
159,2274.772216796875
160,1845.992919921875
161,2405.67529296875
162,1674.161376953125
163,836.8294067382812
164,726.449951171875
165,4655.4619140625
166,612.3206787109375
167,1166.66845703125
168,17442.259765625
169,2576.602294921875
170,3575.584228515625
171,1327.4024658203125
172,599.8020629882812
173,2189.890380859375
174,8324.1875
175,3808.994384765625
176,4238.94921875
177,4768.39794921875
178,4930.51708984375
179,1258.21484375
180,13312.9970703125
181,622.112060546875
182,10415.576171875
183,1592.7548828125
184,1052.3525390625
185,7198.43115234375
186,942.1103515625
187,2667.2236328125
188,2000.3580322265625
189,700.19140625
190,4177.28466796875
191,635.0870971679688
192,2313.365234375
193,10526.8779296875
194,2273.737060546875
195,1186.0220947265625
196,12834.8212890625
197,755.1543579101562
198,797.86181640625
199,760.8594970703125
200,4613.87939453125
201,2449.0673828125
202,797.13427734375
203,862.7064819335938
204,5257.4462890625
205,2031.98486328125
206,15072.919921875
207,12667.6005859375
208,3893.11865234375
209,774.3638305664062
210,5420.05517578125
211,2152.139404296875
212,3633.383544921875
213,3000.1396484375
214,887.1746826171875
215,6035.4052734375
216,1958.77685546875
217,718.9185791015625
218,4715.30224609375
219,724.3297119140625
220,1846.050048828125
221,1812.6605224609373
222,1242.598388671875
223,15206.4208984375
224,2061.041259765625
225,1409.351318359375
226,2921.179443359375
227,4373.8779296875
228,734.9949951171875
229,5722.494140625
230,8253.1591796875
231,3260.937255859375
232,920.0785522460938
233,604.5960083007812
234,1425.2149658203125
235,1693.2271728515625
236,2312.01318359375
237,806.2665405273438
238,804.544677734375
239,9259.7119140625
240,1235.8475341796875
241,4255.91796875
242,8604.755859375
243,8554.3349609375
244,873.1397094726562
245,2325.3271484375
246,14870.490234375
247,4150.92236328125
248,523.1679077148439
249,987.42138671875
250,2366.51220703125
251,776.3162231445312
252,892.493896484375
253,2635.66650390625
254,13556.65234375
255,9056.359375
256,14659.298828125
257,764.2533569335938
258,6299.6875
259,503.3352355957031
260,731.3607788085938
261,8799.2041015625
262,10526.2841796875
263,2070.0908203125
264,927.5441284179688
265,2013.338623046875
266,841.9192504882812
267,592.9776000976562
268,873.1800537109375
269,3396.79150390625
270,1601.4234619140625
271,2212.900146484375
272,3891.56884765625
273,4095.366943359375
274,976.1709594726562
275,497.2652587890625
276,998.14599609375
277,691.0967407226562
278,3460.636962890625
279,4441.99560546875
280,1013.4461669921876
281,623.3214111328125
282,2431.181640625
283,927.0005493164062
284,727.3521118164062
285,14696.1181640625
286,536.4246215820311
287,9352.9443359375
288,13871.0498046875
289,758.4952392578125
290,712.7296752929688
291,983.2337036132812
292,1054.161865234375
293,2600.970947265625
294,5273.8134765625
295,913.2935791015624
296,7573.07568359375
297,3810.476806640625
298,3134.02734375
299,1745.8212890625
300,1071.1124267578123
301,604.0614013671875
302,538.90283203125
303,2907.345947265625
304,5004.63623046875
305,13831.908203125
306,4417.00390625
307,4516.87841796875
308,791.1420288085938
309,5624.96435546875
310,1239.2972412109375
311,673.7568359375
312,3383.439697265625
313,2625.123046875
314,4129.77880859375
315,1990.050048828125
316,6463.7666015625
317,17810.84765625
318,14614.7509765625
319,1044.6728515625
320,11751.9287109375
321,6587.54248046875
322,9615.9892578125
323,949.9315185546876
324,680.9166259765625
325,16678.556640625
326,1012.8164672851562
327,1193.7744140625
328,2582.725341796875
329,907.0150756835938
330,2248.067138671875
331,1520.7103271484375
332,873.877197265625
333,821.7427368164062
334,2343.7080078125
335,775.2965087890625
336,754.3740844726562
337,859.5065307617188
338,2606.3154296875
339,4173.84765625
340,7321.076171875
341,12550.6201171875
342,723.698486328125
343,1918.421142578125
344,1719.6712646484375
345,3822.049560546875
346,2137.830810546875
347,1051.8719482421877
348,10125.4677734375
349,10213.2255859375
350,6885.2626953125
351,2730.305419921875
352,1173.8023681640625
353,2310.2119140625
354,956.4804077148438
355,2743.21337890625
356,835.4732055664062
357,3226.66259765625
358,2982.73681640625
359,2563.119873046875
360,786.7389526367188
361,828.7122802734375
362,1916.507568359375
363,770.8460693359375
364,721.3112182617188
365,4385.09765625
366,532.3413696289061
367,1191.7315673828125
368,1958.49462890625
369,2556.37548828125
370,926.86328125
371,2401.927978515625
372,465.1696472167969
373,1126.285400390625
374,678.2382202148438
375,5168.4599609375
376,815.464111328125
377,700.200927734375
378,5116.39404296875
379,3461.680908203125
380,811.8966064453125
381,1732.047119140625
382,15767.4697265625
383,544.255615234375
